name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;477;0;524;3149;1042;3149;876;0
header;139;189;139;227;1763;227;1763;189
B;709;395;709;436;746;436;746;395
B;581;694;581;736;609;736;609;694
D;538;694;538;736;571;736;571;694
A;888;1150;888;1150;888;1150;888;1150
A;670;1298;670;1298;670;1298;670;1298
A;559;1516;559;1516;559;1516;559;1516
B;948;1547;948;1574;969;1574;969;1547
B;636;1577;636;1594;646;1594;646;1577
A;729;2093;729;2099;735;2099;735;2093
C;950;2226;950;2256;972;2256;972;2226
D;953;2842;953;2869;974;2869;974;2842
