name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;950;0;950;3157;998;3157;1045;0
header;114;176;114;765;1779;765;1779;176
C;999;1046;999;1063;1010;1063;1010;1046
A;1010;1082;1010;1106;1025;1106;1025;1082
A;996;1125;996;1129;1000;1129;1000;1125
A;997;1134;997;1150;1001;1150;1001;1134
C;999;1176;999;1194;1012;1194;1012;1176
B;957;1177;957;1194;970;1194;970;1177
A;987;1207;987;1207;988;1207;988;1207
D;955;1264;955;1289;970;1289;970;1264
A;975;1274;975;1281;980;1281;980;1274
A;1013;1567;1013;1590;1017;1590;1017;1567
B;951;1573;951;1591;965;1591;965;1573
A;971;1653;971;1678;976;1678;976;1653
A;949;1741;949;1765;954;1765;954;1741
A;966;2026;966;2030;972;2030;972;2026
B;1004;2268;1004;2292;1008;2292;1008;2268
B;984;2276;984;2292;998;2292;998;2276
