name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1058;0;1035;3147;1096;3147;1096;0
header;266;196;266;246;1850;246;1850;196
A;1063;269;1063;298;1087;298;1087;269
B;1066;942;1066;969;1083;969;1083;942
A;1081;1525;1081;1554;1085;1554;1085;1525
A;1069;1526;1069;1537;1072;1537;1072;1526
A;1070;1544;1070;1551;1072;1551;1072;1544
C;1062;1613;1062;1641;1083;1641;1083;1613
D;1059;2286;1059;2315;1081;2315;1081;2286
A;1035;2771;1035;2782;1042;2782;1042;2771
A;1034;2801;1034;2804;1044;2804;1044;2801
B;1033;2863;1033;2882;1045;2882;1045;2863
A;1035;2905;1035;2909;1044;2909;1044;2905
